wd,ws,freq_val
155,19,5.97E-05
155,20,3.26E-05
155,21,5.43E-06
155,22,1.09E-05
155,23,0
155,24,5.43E-06
155,25,0
155,26,0
155,27,1.09E-05
155,28,0
155,29,5.43E-06
155,30,0
160,0,8.69E-05
160,1,0.000543171
160,2,0.001287316
160,3,0.002047756
160,4,0.002862512
160,5,0.003948855
160,6,0.004513753
160,7,0.005274193
160,8,0.005008039
160,9,0.004606092
160,10,0.004176987
160,11,0.00351975
160,12,0.002715856
160,13,0.001825055
160,14,0.001118933
160,15,0.000678964
160,16,0.000315039
160,17,0.000200973
160,18,0.000119498
160,19,5.97E-05
160,20,2.17E-05
160,21,5.43E-06
160,22,0
160,23,5.43E-06
160,24,0
160,25,0
160,26,0
160,27,0
160,28,0
160,29,0
160,30,0
165,0,0.000108634
165,1,0.000483422
165,2,0.000928823
165,3,0.00174358
165,4,0.002683266
165,5,0.003568635
165,6,0.004481163
165,7,0.004855951
165,8,0.004394255
165,9,0.004383392
165,10,0.003753313
165,11,0.003155825
165,12,0.002520315
165,13,0.002069482
165,14,0.001232999
165,15,0.000738713
165,16,0.00038022
165,17,0.00019011
165,18,0.000124929
165,19,3.26E-05
165,20,3.80E-05
165,21,0
165,22,5.43E-06
165,23,0
165,24,0
165,25,0
165,26,5.43E-06
165,27,0
165,28,0
165,29,0
165,30,0
170,0,0.000135793
170,1,0.000516013
170,2,0.000917959
170,3,0.001727285
170,4,0.002650676
170,5,0.003259028
170,6,0.004138965
170,7,0.004253031
170,8,0.004073784
170,9,0.003894538
170,10,0.003633816
170,11,0.002878808
170,12,0.00237909
170,13,0.001477426
170,14,0.00114066
170,15,0.000564898
170,16,0.000434537
170,17,0.000277017
170,18,0.000108634
170,19,7.60E-05
170,20,5.43E-06
170,21,1.63E-05
170,22,1.09E-05
170,23,1.09E-05
170,24,1.09E-05
170,25,0
170,26,0
170,27,5.43E-06
170,28,0
170,29,0
170,30,0
175,0,0.000135793
175,1,0.000477991
175,2,0.001124364
175,3,0.001846782
175,4,0.002335636
175,5,0.003052622
175,6,0.003498023
175,7,0.004052058
175,8,0.00370986
175,9,0.00298201
175,10,0.002748447
175,11,0.002351932
175,12,0.001575197
175,13,0.001167818
175,14,0.000733281
175,15,0.000608352
175,16,0.000407378
175,17,0.00015752
175,18,5.43E-05
175,19,1.63E-05
175,20,1.09E-05
175,21,5.43E-06
175,22,5.43E-06
175,23,5.43E-06
175,24,5.43E-06
175,25,5.43E-06
175,26,0
175,27,0
175,28,0
175,29,0
175,30,0
180,0,0.000114066
180,1,0.000461696
180,2,0.000961413
180,3,0.001727285
180,4,0.002107504
180,5,0.002427975
180,6,0.003052622
180,7,0.003117803
180,8,0.003003737
180,9,0.002677834
180,10,0.001868509
180,11,0.001607787
180,12,0.00117325
180,13,0.000890801
180,14,0.000744145
180,15,0.000505149
180,16,0.00025529
180,17,0.000184678
180,18,7.06E-05
180,19,2.72E-05
180,20,2.72E-05
180,21,5.43E-06
180,22,0
180,23,0
180,24,0
180,25,0
180,26,0
180,27,0
180,28,0
180,29,0
180,30,0
185,0,0.000119498
185,1,0.000499718
185,2,0.000912528
185,3,0.001466562
185,4,0.001873941
185,5,0.00237909
185,6,0.002721288
185,7,0.002493156
185,8,0.002525746
185,9,0.001971712
185,10,0.001374223
185,11,0.001254726
185,12,0.000852779
185,13,0.000581193
185,14,0.000526876
185,15,0.0004454
185,16,0.000238995
185,17,9.78E-05
185,18,3.80E-05
185,19,1.09E-05
185,20,5.43E-06
185,21,0
185,22,0
185,23,0
185,24,0
185,25,0
185,26,0
185,27,0
185,28,0
185,29,0
185,30,0
190,0,0.000146656
190,1,0.000429105
190,2,0.000901664
190,3,0.001379655
190,4,0.001738148
190,5,0.002091209
190,6,0.002335636
190,7,0.001955417
190,8,0.001732716
190,9,0.001455699
190,10,0.001227567
190,11,0.000961413
190,12,0.000592057
190,13,0.000510581
190,14,0.000277017
190,15,0.000315039
190,16,0.000195542
190,17,7.60E-05
190,18,3.80E-05
190,19,3.26E-05
190,20,5.43E-06
190,21,0
190,22,0
190,23,0
190,24,0
190,25,0
190,26,0
190,27,0
190,28,0
190,29,0
190,30,0
195,0,8.15E-05
195,1,0.000396515
195,2,0.000858211
195,3,0.001260157
195,4,0.001558901
195,5,0.001770738
195,6,0.001884804
195,7,0.001482858
195,8,0.001406814
195,9,0.001108069
195,10,0.00095055
195,11,0.000673532
195,12,0.000564898
195,13,0.000358493
195,14,0.000271586
195,15,0.00015752
195,16,3.26E-05
195,17,2.72E-05
195,18,1.63E-05
195,19,1.09E-05
195,20,0
195,21,0
195,22,0
195,23,0
195,24,0
195,25,5.43E-06
195,26,0
195,27,0
195,28,0
195,29,0
195,30,0
200,0,0.000119498
200,1,0.000391083
200,2,0.000814757
200,3,0.001053752
200,4,0.001271021
200,5,0.001444836
200,6,0.001455699
200,7,0.001292748
200,8,0.000923391
200,9,0.00079303
200,10,0.000592057
200,11,0.000434537
200,12,0.000266154
200,13,0.000152088
200,14,0.000135793
200,15,7.60E-05
200,16,2.72E-05
200,17,2.72E-05
200,18,2.72E-05
200,19,2.72E-05
200,20,0
200,21,0
200,22,0
200,23,0
200,24,0
200,25,0
200,26,0
200,27,0
200,28,0
200,29,0
200,30,0
205,0,0.000108634
205,1,0.000439969
205,2,0.000749576
205,3,0.000994003
205,4,0.001194977
205,5,0.001390518
205,6,0.001108069
205,7,0.001113501
205,8,0.000706123
205,9,0.000716986
205,10,0.000477991
205,11,0.000298744
205,12,0.000293312
205,13,0.000141225
205,14,3.80E-05
205,15,3.26E-05
205,16,2.17E-05
205,17,5.43E-06
205,18,1.63E-05
205,19,0
205,20,0
205,21,0
205,22,0
205,23,0
205,24,0
205,25,0
205,26,0
205,27,0
205,28,0
205,29,0
205,30,0
210,0,0.000103203
210,1,0.0004454
210,2,0.000684396
210,3,0.000912528
210,4,0.000994003
210,5,0.000863642
210,6,0.000852779
210,7,0.000722418
210,8,0.000575762
210,9,0.000450832
210,10,0.000401947
210,11,0.000282449
210,12,0.000108634
210,13,6.52E-05
210,14,4.35E-05
210,15,1.63E-05
210,16,1.63E-05
210,17,2.17E-05
210,18,0
210,19,0
210,20,0
210,21,5.43E-06
210,22,0
210,23,0
210,24,0
210,25,0
210,26,0
210,27,0
210,28,0
210,29,0
210,30,0
215,0,0.000130361
215,1,0.000391083
215,2,0.000662669
215,3,0.000738713
215,4,0.000874506
215,5,0.000771303
215,6,0.000662669
215,7,0.00053774
215,8,0.0004454
215,9,0.000401947
215,10,0.000260722
215,11,0.000168383
215,12,0.000173815
215,13,6.52E-05
215,14,3.26E-05
215,15,2.72E-05
215,16,0
215,17,1.09E-05
215,18,5.43E-06
215,19,5.43E-06
215,20,5.43E-06
215,21,0
215,22,0
215,23,0
215,24,0
215,25,0
215,26,0
215,27,0
215,28,0
215,29,0
215,30,0
220,0,7.06E-05
220,1,0.000434537
220,2,0.000586625
220,3,0.000678964
220,4,0.000803893
220,5,0.000673532
220,6,0.000592057
220,7,0.000467127
220,8,0.000331334
220,9,0.000249859
220,10,0.000141225
220,11,7.60E-05
220,12,5.97E-05
220,13,3.26E-05
220,14,2.72E-05
220,15,3.80E-05
220,16,0
220,17,0
220,18,0
220,19,0
220,20,0
220,21,0
220,22,0
220,23,0
220,24,0
220,25,0
220,26,0
220,27,0
220,28,0
220,29,0
220,30,0
225,0,8.69E-05
225,1,0.000304176
225,2,0.000581193
225,3,0.000592057
225,4,0.000755008
225,5,0.000646374
225,6,0.0004454
225,7,0.000320471
225,8,0.000266154
225,9,0.00015752
225,10,0.000130361
225,11,7.60E-05
225,12,5.97E-05
225,13,2.72E-05
225,14,2.17E-05
225,15,2.17E-05
225,16,5.43E-06
225,17,0
225,18,0
225,19,0
225,20,0
225,21,0
225,22,0
225,23,0
225,24,0
225,25,0
225,26,0
225,27,0
225,28,0
225,29,0
225,30,0
230,0,0.000108634
230,1,0.000304176
230,2,0.000510581
230,3,0.000597488
230,4,0.000581193
230,5,0.000461696
230,6,0.000418242
230,7,0.000298744
230,8,0.000238995
230,9,0.000114066
230,10,7.06E-05
230,11,5.43E-05
230,12,4.89E-05
230,13,2.72E-05
230,14,2.72E-05
230,15,3.26E-05
230,16,0
230,17,5.43E-06
230,18,0
230,19,5.43E-06
230,20,0
230,21,0
230,22,0
230,23,0
230,24,0
230,25,0
230,26,0
230,27,0
230,28,0
230,29,0
230,30,0
235,0,9.78E-05
235,1,0.000325903
235,2,0.000391083
235,3,0.000532308
235,4,0.00057033
235,5,0.000456264
235,6,0.000293312
235,7,0.000249859
235,8,0.000228132
235,9,9.78E-05
235,10,9.78E-05
235,11,2.17E-05
235,12,5.97E-05
235,13,4.89E-05
235,14,1.63E-05
235,15,5.43E-06
235,16,5.43E-06
235,17,0
235,18,0
235,19,0
235,20,5.43E-06
235,21,0
235,22,0
235,23,0
235,24,0
235,25,0
235,26,0
235,27,0
235,28,0
235,29,0
235,30,0
240,0,0.000103203
240,1,0.000320471
240,2,0.000429105
240,3,0.000494286
240,4,0.000575762
240,5,0.000423674
240,6,0.000298744
240,7,0.000244427
240,8,0.00015752
240,9,8.69E-05
240,10,9.23E-05
240,11,5.97E-05
240,12,1.63E-05
240,13,1.63E-05
240,14,0
240,15,5.43E-06
240,16,0
240,17,5.43E-06
240,18,0
240,19,0
240,20,1.09E-05
240,21,0
240,22,0
240,23,0
240,24,0
240,25,0
240,26,0
240,27,0
240,28,0
240,29,0
240,30,0
245,0,7.60E-05
245,1,0.000342198
245,2,0.000396515
245,3,0.000483422
245,4,0.000450832
245,5,0.000320471
245,6,0.000260722
245,7,0.000162951
245,8,0.000152088
245,9,0.000114066
245,10,4.89E-05
245,11,3.26E-05
245,12,2.72E-05
245,13,2.72E-05
245,14,0
245,15,5.43E-06
245,16,0
245,17,5.43E-06
245,18,5.43E-06
245,19,0
245,20,0
245,21,0
245,22,0
245,23,0
245,24,0
245,25,0
245,26,0
245,27,0
245,28,0
245,29,0
245,30,0
250,0,9.23E-05
250,1,0.000325903
250,2,0.00038022
250,3,0.000407378
250,4,0.000418242
