wd,ws,freq_val
60,18,9.51E-07
60,19,0
60,20,0
60,21,0
60,22,0
60,23,0
60,24,0
60,25,0
60,26,0
60,27,0
60,28,0
60,29,0
60,30,0
65,0,4.52E-05
65,1,0.000359818
65,2,0.000473895
65,3,0.000327496
65,4,0.000200586
65,5,0.000135942
65,6,9.08E-05
65,7,5.28E-05
65,8,6.18E-05
65,9,7.18E-05
65,10,2.71E-05
65,11,2.47E-05
65,12,2.42E-05
65,13,1.38E-05
65,14,1.66E-05
65,15,1.14E-05
65,16,4.75E-06
65,17,0
65,18,0
65,19,0
65,20,4.75E-07
65,21,4.75E-07
65,22,0
65,23,0
65,24,0
65,25,0
65,26,0
65,27,0
65,28,0
65,29,0
65,30,0
70,0,3.76E-05
70,1,0.000353164
70,2,0.000423987
70,3,0.000307058
70,4,0.000181097
70,5,8.70E-05
70,6,8.32E-05
70,7,8.84E-05
70,8,4.23E-05
70,9,4.66E-05
70,10,3.42E-05
70,11,2.80E-05
70,12,4.04E-05
70,13,2.00E-05
70,14,1.43E-05
70,15,8.56E-06
70,16,7.13E-06
70,17,9.51E-07
70,18,1.90E-06
70,19,0
70,20,9.51E-07
70,21,9.51E-07
70,22,4.75E-07
70,23,0
70,24,0
70,25,0
70,26,0
70,27,0
70,28,0
70,29,0
70,30,0
75,0,5.70E-05
75,1,0.000360769
75,2,0.000394041
75,3,0.000279014
75,4,0.00017777
75,5,8.65E-05
75,6,6.04E-05
75,7,6.04E-05
75,8,4.33E-05
75,9,3.52E-05
75,10,1.24E-05
75,11,1.62E-05
75,12,2.66E-05
75,13,2.85E-06
75,14,5.70E-06
75,15,1.62E-05
75,16,1.52E-05
75,17,1.43E-06
75,18,3.33E-06
75,19,0
75,20,4.75E-07
75,21,0
75,22,2.38E-06
75,23,0
75,24,0
75,25,0
75,26,0
75,27,0
75,28,0
75,29,0
75,30,0
80,0,4.90E-05
80,1,0.000344133
80,2,0.000414956
80,3,0.000245741
80,4,0.000173017
80,5,8.65E-05
80,6,4.37E-05
80,7,3.99E-05
80,8,2.76E-05
80,9,4.75E-05
80,10,2.04E-05
80,11,4.52E-05
80,12,4.28E-05
80,13,1.52E-05
80,14,6.18E-06
80,15,1.33E-05
80,16,7.13E-06
80,17,0
80,18,0
80,19,0
80,20,0
80,21,0
80,22,1.43E-06
80,23,0
80,24,0
80,25,0
80,26,0
80,27,0
80,28,0
80,29,0
80,30,0
85,0,4.99E-05
85,1,0.000350312
85,2,0.000408301
85,3,0.000234809
85,4,0.000140695
85,5,6.84E-05
85,6,3.47E-05
85,7,2.00E-05
85,8,2.23E-05
85,9,1.81E-05
85,10,1.62E-05
85,11,2.04E-05
85,12,1.85E-05
85,13,1.71E-05
85,14,9.98E-06
85,15,3.80E-06
85,16,0
85,17,0
85,18,0
85,19,0
85,20,0
85,21,1.90E-06
85,22,4.75E-07
85,23,0
85,24,0
85,25,0
85,26,0
85,27,0
85,28,0
85,29,0
85,30,0
90,0,5.18E-05
90,1,0.000308008
90,2,0.000387862
90,3,0.000240037
90,4,0.000109324
90,5,7.51E-05
90,6,2.90E-05
90,7,1.62E-05
90,8,2.42E-05
90,9,9.51E-06
90,10,1.62E-05
90,11,9.03E-06
90,12,1.28E-05
90,13,2.85E-06
90,14,1.43E-06
90,15,4.75E-07
90,16,0
90,17,9.51E-07
90,18,4.75E-07
90,19,0
90,20,4.75E-07
90,21,9.51E-07
90,22,0
90,23,0
90,24,0
90,25,0
90,26,0
90,27,0
90,28,0
90,29,0
90,30,0
95,0,4.61E-05
95,1,0.0003332
95,2,0.000382158
95,3,0.00016969
95,4,0.000108373
95,5,6.75E-05
95,6,3.61E-05
95,7,2.23E-05
95,8,2.14E-05
95,9,1.71E-05
95,10,1.71E-05
95,11,7.13E-06
95,12,5.23E-06
95,13,9.51E-07
95,14,4.75E-07
95,15,2.38E-06
95,16,4.75E-07
95,17,0
95,18,0
95,19,0
95,20,0
95,21,0
95,22,0
95,23,0
95,24,0
95,25,0
95,26,0
95,27,0
95,28,0
95,29,0
95,30,0
100,0,5.75E-05
100,1,0.000307058
100,2,0.000372652
100,3,0.00022958
100,4,0.000115503
100,5,7.22E-05
100,6,3.42E-05
100,7,3.23E-05
100,8,2.71E-05
100,9,1.76E-05
100,10,1.09E-05
100,11,5.23E-06
100,12,1.90E-06
100,13,0
100,14,1.43E-06
100,15,4.75E-07
100,16,0
100,17,4.75E-07
100,18,0
100,19,0
100,20,4.75E-07
100,21,0
100,22,0
100,23,0
100,24,0
100,25,0
100,26,0
100,27,0
100,28,0
100,29,0
100,30,0
105,0,5.09E-05
105,1,0.00028139
105,2,0.000383584
105,3,0.000256198
105,4,0.000121207
105,5,7.03E-05
105,6,4.09E-05
105,7,2.90E-05
